player_1_score,player_2_score,player_1_moves,player_2_moves,total_moves,n_start_marbles,n_cups,player_1_result,player_2_result,first_move,player_one_strategy,player_two_strategy,game_run_time,depth
21,27,52,45,97,4,6,lose,win,1,min_max,max_score,0.016256332397460938,1.0
23,25,55,51,106,4,6,lose,win,1,min_max,max_score,0.013598203659057617,1.0
12,36,30,78,108,4,6,lose,win,4,min_max,max_score,0.08030319213867188,1.0
31,17,74,41,115,4,6,win,lose,6,min_max,max_score,0.010699748992919922,1.0
33,15,80,36,116,4,6,win,lose,6,min_max,max_score,0.011031866073608398,1.0
20,28,48,60,108,4,6,lose,win,5,min_max,max_score,0.015208721160888672,1.0
23,25,52,58,110,4,6,lose,win,2,min_max,max_score,0.03882765769958496,1.0
23,25,50,55,105,4,6,lose,win,2,min_max,max_score,0.03740644454956055,1.0
13,35,27,80,107,4,6,lose,win,3,min_max,max_score,0.04131579399108887,1.0
27,21,66,52,118,4,6,win,lose,6,min_max,max_score,0.01405024528503418,1.0
15,33,35,59,94,4,6,lose,win,4,min_max,max_score,0.08553004264831543,1.0
23,25,57,51,108,4,6,lose,win,3,min_max,max_score,0.015414953231811523,1.0
14,34,32,66,98,4,6,lose,win,3,min_max,max_score,0.06417989730834961,1.0
18,30,50,64,114,4,6,lose,win,5,min_max,max_score,0.02156829833984375,1.0
24,24,46,39,85,4,6,draw,draw,3,min_max,max_score,0.01624894142150879,1.0
16,32,48,61,109,4,6,lose,win,5,min_max,max_score,0.020339250564575195,1.0
24,24,56,47,103,4,6,draw,draw,1,min_max,max_score,0.014438390731811523,1.0
23,25,53,57,110,4,6,lose,win,6,min_max,max_score,0.011832475662231445,1.0
12,36,34,67,101,4,6,lose,win,4,min_max,max_score,0.08355450630187988,1.0
21,27,62,52,114,4,6,lose,win,3,min_max,max_score,0.015152215957641602,1.0
15,33,24,70,94,4,6,lose,win,5,min_max,max_score,0.02445840835571289,1.0
15,33,34,63,97,4,6,lose,win,4,min_max,max_score,0.081207275390625,1.0
27,21,62,44,106,4,6,win,lose,2,min_max,max_score,0.014622926712036133,1.0
26,22,53,44,97,4,6,win,lose,2,min_max,max_score,0.012679338455200195,1.0
25,23,67,51,118,4,6,win,lose,3,min_max,max_score,0.015176534652709961,1.0
25,23,54,54,108,4,6,win,lose,5,min_max,max_score,0.011693239212036133,1.0
23,25,46,59,105,4,6,lose,win,3,min_max,max_score,0.021593093872070312,1.0
21,27,59,58,117,4,6,lose,win,3,min_max,max_score,0.014644861221313477,1.0
14,34,33,70,103,4,6,lose,win,5,min_max,max_score,0.02679753303527832,1.0
29,19,64,34,98,4,6,win,lose,2,min_max,max_score,0.013171672821044922,1.0
14,34,26,70,96,4,6,lose,win,3,min_max,max_score,0.06348872184753418,1.0
32,16,78,24,102,4,6,win,lose,2,min_max,max_score,0.012288570404052734,1.0
13,35,30,88,118,4,6,lose,win,4,min_max,max_score,0.07877278327941895,1.0
23,25,42,57,99,4,6,lose,win,5,min_max,max_score,0.011615514755249023,1.0
28,20,59,35,94,4,6,win,lose,2,min_max,max_score,0.012157917022705078,1.0
12,36,35,90,125,4,6,lose,win,4,min_max,max_score,0.0785377025604248,1.0
25,23,66,45,111,4,6,win,lose,1,min_max,max_score,0.013620853424072266,1.0
25,23,47,50,97,4,6,win,lose,2,min_max,max_score,0.036414384841918945,1.0
21,27,56,51,107,4,6,lose,win,3,min_max,max_score,0.014045238494873047,1.0
25,23,53,55,108,4,6,win,lose,2,min_max,max_score,0.037696123123168945,1.0
13,35,27,62,89,4,6,lose,win,3,min_max,max_score,0.06152462959289551,1.0
18,30,48,72,120,4,6,lose,win,5,min_max,max_score,0.020804405212402344,1.0
16,32,44,64,108,4,6,lose,win,4,min_max,max_score,0.08005809783935547,1.0
14,34,31,70,101,4,6,lose,win,4,min_max,max_score,0.08095765113830566,1.0
21,27,51,49,100,4,6,lose,win,3,min_max,max_score,0.04163408279418945,1.0
21,27,42,66,108,4,6,lose,win,2,min_max,max_score,0.03876543045043945,1.0
22,26,50,52,102,4,6,lose,win,1,min_max,max_score,0.015891313552856445,1.0
22,26,50,59,109,4,6,lose,win,1,min_max,max_score,0.011664867401123047,1.0
22,26,48,48,96,4,6,lose,win,3,min_max,max_score,0.0382997989654541,1.0
31,17,70,39,109,4,6,win,lose,2,min_max,max_score,0.013005256652832031,1.0
23,25,65,60,125,4,6,lose,win,3,min_max,max_score,0.01495361328125,1.0
32,16,78,33,111,4,6,win,lose,6,min_max,max_score,0.011509418487548828,1.0
17,31,36,63,99,4,6,lose,win,6,min_max,max_score,0.039361000061035156,1.0
31,17,62,40,102,4,6,win,lose,2,min_max,max_score,0.013317346572875977,1.0
25,23,55,41,96,4,6,win,lose,1,min_max,max_score,0.012869834899902344,1.0
27,21,56,54,110,4,6,win,lose,6,min_max,max_score,0.011595726013183594,1.0
24,24,65,54,119,4,6,draw,draw,3,min_max,max_score,0.014922857284545898,1.0
16,32,32,60,92,4,6,lose,win,6,min_max,max_score,0.03916335105895996,1.0
24,24,52,61,113,4,6,draw,draw,5,min_max,max_score,0.014987707138061523,1.0
33,15,82,26,108,4,6,win,lose,2,min_max,max_score,0.012865304946899414,1.0
12,36,29,62,91,4,6,lose,win,3,min_max,max_score,0.06415700912475586,1.0
21,27,40,53,93,4,6,lose,win,2,min_max,max_score,0.037262678146362305,1.0
22,26,54,57,111,4,6,lose,win,1,min_max,max_score,0.011896848678588867,1.0
24,24,52,51,103,4,6,draw,draw,3,min_max,max_score,0.015268802642822266,1.0
23,25,47,56,103,4,6,lose,win,2,min_max,max_score,0.014716625213623047,1.0
29,19,62,48,110,4,6,win,lose,3,min_max,max_score,0.012790441513061523,1.0
24,24,57,48,105,4,6,draw,draw,1,min_max,max_score,0.011406421661376953,1.0
14,34,38,67,105,4,6,lose,win,6,min_max,max_score,0.03957366943359375,1.0
27,21,58,40,98,4,6,win,lose,2,min_max,max_score,0.013812780380249023,1.0
21,27,44,54,98,4,6,lose,win,3,min_max,max_score,0.039035797119140625,1.0
23,25,60,49,109,4,6,lose,win,1,min_max,max_score,0.013836383819580078,1.0
23,25,48,48,96,4,6,lose,win,1,min_max,max_score,0.015143871307373047,1.0
14,34,27,62,89,4,6,lose,win,4,min_max,max_score,0.07996010780334473,1.0
20,28,47,60,107,4,6,lose,win,5,min_max,max_score,0.02018141746520996,1.0
22,26,42,54,96,4,6,lose,win,3,min_max,max_score,0.039000749588012695,1.0
13,35,36,71,107,4,6,lose,win,4,min_max,max_score,0.08098101615905762,1.0
15,33,33,68,101,4,6,lose,win,4,min_max,max_score,0.08050823211669922,1.0
16,32,37,59,96,4,6,lose,win,6,min_max,max_score,0.03936886787414551,1.0
22,26,55,55,110,4,6,lose,win,5,min_max,max_score,0.012929677963256836,1.0
14,34,28,67,95,4,6,lose,win,5,min_max,max_score,0.024617671966552734,1.0
12,36,22,63,85,4,6,lose,win,5,min_max,max_score,0.02374863624572754,1.0
26,22,66,47,113,4,6,win,lose,2,min_max,max_score,0.01253366470336914,1.0
22,26,46,60,106,4,6,lose,win,2,min_max,max_score,0.036958932876586914,1.0
20,28,50,60,110,4,6,lose,win,5,min_max,max_score,0.01333475112915039,1.0
22,26,45,51,96,4,6,lose,win,1,min_max,max_score,0.014718055725097656,1.0
24,24,53,60,113,4,6,draw,draw,2,min_max,max_score,0.011467456817626953,1.0
32,16,76,35,111,4,6,win,lose,6,min_max,max_score,0.010466814041137695,1.0
14,34,33,64,97,4,6,lose,win,4,min_max,max_score,0.08188486099243164,1.0
27,21,70,40,110,4,6,win,lose,5,min_max,max_score,0.014558076858520508,1.0
19,29,47,64,111,4,6,lose,win,3,min_max,max_score,0.014498472213745117,1.0
26,22,65,58,123,4,6,win,lose,6,min_max,max_score,0.01027226448059082,1.0
27,21,66,44,110,4,6,win,lose,6,min_max,max_score,0.0121612548828125,1.0
29,19,69,37,106,4,6,win,lose,6,min_max,max_score,0.013486385345458984,1.0
28,20,62,39,101,4,6,win,lose,3,min_max,max_score,0.012026071548461914,1.0
18,30,31,60,91,4,6,lose,win,4,min_max,max_score,0.08185052871704102,1.0
23,25,47,53,100,4,6,lose,win,1,min_max,max_score,0.0159604549407959,1.0
15,33,33,58,91,4,6,lose,win,4,min_max,max_score,0.08181953430175781,1.0
28,20,62,47,109,4,6,win,lose,2,min_max,max_score,0.04999661445617676,2.0
23,25,56,54,110,4,6,lose,win,1,min_max,max_score,0.041880130767822266,2.0
28,20,55,34,89,4,6,win,lose,2,min_max,max_score,0.04784440994262695,2.0
37,11,69,19,88,4,6,win,lose,2,min_max,max_score,0.05223369598388672,2.0
26,22,67,44,111,4,6,win,lose,5,min_max,max_score,0.03715848922729492,2.0
23,25,50,45,95,4,6,lose,win,5,min_max,max_score,0.03751111030578613,2.0
21,27,44,40,84,4,6,lose,win,3,min_max,max_score,0.04730796813964844,2.0
30,18,59,41,100,4,6,win,lose,2,min_max,max_score,0.049253225326538086,2.0
16,32,41,63,104,4,6,lose,win,4,min_max,max_score,0.09858870506286621,2.0
26,22,73,49,122,4,6,win,lose,5,min_max,max_score,0.0402071475982666,2.0
16,32,46,58,104,4,6,lose,win,4,min_max,max_score,0.0879671573638916,2.0
13,35,34,65,99,4,6,lose,win,4,min_max,max_score,0.09268617630004883,2.0
30,18,65,38,103,4,6,win,lose,3,min_max,max_score,0.04210186004638672,2.0
25,23,53,52,105,4,6,win,lose,1,min_max,max_score,0.04035663604736328,2.0
28,20,53,41,94,4,6,win,lose,2,min_max,max_score,0.043645620346069336,2.0
27,21,54,38,92,4,6,win,lose,3,min_max,max_score,0.047643423080444336,2.0
25,23,62,54,116,4,6,win,lose,5,min_max,max_score,0.04851889610290527,2.0
38,10,66,23,89,4,6,win,lose,2,min_max,max_score,0.05335545539855957,2.0
30,18,59,39,98,4,6,win,lose,6,min_max,max_score,0.042081594467163086,2.0
31,17,64,43,107,4,6,win,lose,6,min_max,max_score,0.043431758880615234,2.0
29,19,57,42,99,4,6,win,lose,2,min_max,max_score,0.04756617546081543,2.0
32,16,61,39,100,4,6,win,lose,2,min_max,max_score,0.04717254638671875,2.0
32,16,69,36,105,4,6,win,lose,3,min_max,max_score,0.044000864028930664,2.0
29,19,57,37,94,4,6,win,lose,6,min_max,max_score,0.04215884208679199,2.0
18,30,38,55,93,4,6,lose,win,4,min_max,max_score,0.09342503547668457,2.0
26,22,58,52,110,4,6,win,lose,6,min_max,max_score,0.04419970512390137,2.0
32,16,63,33,96,4,6,win,lose,6,min_max,max_score,0.04455995559692383,2.0
24,24,51,51,102,4,6,draw,draw,1,min_max,max_score,0.03445768356323242,2.0
30,18,70,38,108,4,6,win,lose,5,min_max,max_score,0.0411076545715332,2.0
24,24,63,46,109,4,6,draw,draw,5,min_max,max_score,0.03704214096069336,2.0
22,26,51,52,103,4,6,lose,win,1,min_max,max_score,0.0366826057434082,2.0
32,16,77,34,111,4,6,win,lose,1,min_max,max_score,0.048581600189208984,2.0
25,23,64,43,107,4,6,win,lose,5,min_max,max_score,0.03555870056152344,2.0
24,24,56,58,114,4,6,draw,draw,5,min_max,max_score,0.03499102592468262,2.0
30,18,46,33,79,4,6,win,lose,5,min_max,max_score,0.02804279327392578,2.0
21,27,45,46,91,4,6,lose,win,3,min_max,max_score,0.04557204246520996,2.0
29,19,63,42,105,4,6,win,lose,6,min_max,max_score,0.03987741470336914,2.0
30,18,63,36,99,4,6,win,lose,6,min_max,max_score,0.0431363582611084,2.0
37,11,74,29,103,4,6,win,lose,2,min_max,max_score,0.057473182678222656,2.0
19,29,45,59,104,4,6,lose,win,4,min_max,max_score,0.0924224853515625,2.0
15,33,38,71,109,4,6,lose,win,4,min_max,max_score,0.09280228614807129,2.0
28,20,53,45,98,4,6,win,lose,6,min_max,max_score,0.0429995059967041,2.0
23,25,50,40,90,4,6,lose,win,1,min_max,max_score,0.039049386978149414,2.0
16,32,42,71,113,4,6,lose,win,4,min_max,max_score,0.08768033981323242,2.0
31,17,63,35,98,4,6,win,lose,3,min_max,max_score,0.0424654483795166,2.0
25,23,53,40,93,4,6,win,lose,1,min_max,max_score,0.04300117492675781,2.0
32,16,73,34,107,4,6,win,lose,3,min_max,max_score,0.04562640190124512,2.0
23,25,57,50,107,4,6,lose,win,5,min_max,max_score,0.034003257751464844,2.0
22,26,49,53,102,4,6,lose,win,1,min_max,max_score,0.029822587966918945,2.0
12,36,33,77,110,4,6,lose,win,4,min_max,max_score,0.0843205451965332,2.0
34,14,69,25,94,4,6,win,lose,2,min_max,max_score,0.04981827735900879,2.0
22,26,50,48,98,4,6,lose,win,3,min_max,max_score,0.049576520919799805,2.0
23,25,47,52,99,4,6,lose,win,5,min_max,max_score,0.035791635513305664,2.0
28,20,59,45,104,4,6,win,lose,2,min_max,max_score,0.04522967338562012,2.0
24,24,61,57,118,4,6,draw,draw,1,min_max,max_score,0.0435945987701416,2.0
25,23,57,54,111,4,6,win,lose,5,min_max,max_score,0.035677433013916016,2.0
26,22,63,45,108,4,6,win,lose,1,min_max,max_score,0.03862810134887695,2.0
23,25,54,47,101,4,6,lose,win,5,min_max,max_score,0.035756826400756836,2.0
38,10,86,19,105,4,6,win,lose,2,min_max,max_score,0.05790996551513672,2.0
29,19,60,48,108,4,6,win,lose,3,min_max,max_score,0.0457003116607666,2.0
17,31,36,57,93,4,6,lose,win,4,min_max,max_score,0.09320998191833496,2.0
24,24,53,48,101,4,6,draw,draw,5,min_max,max_score,0.03864264488220215,2.0
17,31,33,65,98,4,6,lose,win,4,min_max,max_score,0.09416770935058594,2.0
15,33,33,52,85,4,6,lose,win,4,min_max,max_score,0.09191083908081055,2.0
17,31,40,62,102,4,6,lose,win,4,min_max,max_score,0.08875727653503418,2.0
25,23,50,49,99,4,6,win,lose,1,min_max,max_score,0.03279852867126465,2.0
23,25,55,47,102,4,6,lose,win,1,min_max,max_score,0.03668379783630371,2.0
29,19,67,45,112,4,6,win,lose,6,min_max,max_score,0.04085278511047363,2.0
30,18,56,45,101,4,6,win,lose,6,min_max,max_score,0.03783392906188965,2.0
26,22,53,41,94,4,6,win,lose,1,min_max,max_score,0.03434133529663086,2.0
25,23,49,49,98,4,6,win,lose,3,min_max,max_score,0.047661781311035156,2.0
28,20,68,40,108,4,6,win,lose,1,min_max,max_score,0.03611254692077637,2.0
33,15,68,35,103,4,6,win,lose,3,min_max,max_score,0.04892301559448242,2.0
26,22,53,46,99,4,6,win,lose,5,min_max,max_score,0.03948545455932617,2.0
18,30,37,70,107,4,6,lose,win,4,min_max,max_score,0.0867302417755127,2.0
33,15,72,42,114,4,6,win,lose,3,min_max,max_score,0.05099081993103027,2.0
25,23,48,45,93,4,6,win,lose,3,min_max,max_score,0.04846334457397461,2.0
27,21,54,32,86,4,6,win,lose,2,min_max,max_score,0.04383683204650879,2.0
35,13,69,22,91,4,6,win,lose,2,min_max,max_score,0.06083512306213379,2.0
24,24,50,49,99,4,6,draw,draw,3,min_max,max_score,0.047846317291259766,2.0
24,24,58,47,105,4,6,draw,draw,5,min_max,max_score,0.037065982818603516,2.0
36,12,67,27,94,4,6,win,lose,2,min_max,max_score,0.05341935157775879,2.0
18,30,29,52,81,4,6,lose,win,4,min_max,max_score,0.0886240005493164,2.0
32,16,67,38,105,4,6,win,lose,6,min_max,max_score,0.04205012321472168,2.0
30,18,60,40,100,4,6,win,lose,2,min_max,max_score,0.046695709228515625,2.0
26,22,48,50,98,4,6,win,lose,1,min_max,max_score,0.03756523132324219,2.0
30,18,60,37,97,4,6,win,lose,2,min_max,max_score,0.0458378791809082,2.0
16,32,36,63,99,4,6,lose,win,4,min_max,max_score,0.0902714729309082,2.0
20,28,48,56,104,4,6,lose,win,1,min_max,max_score,0.030320167541503906,2.0
36,12,76,24,100,4,6,win,lose,2,min_max,max_score,0.05283784866333008,2.0
24,24,58,49,107,4,6,draw,draw,1,min_max,max_score,0.037687063217163086,2.0
17,31,49,55,104,4,6,lose,win,4,min_max,max_score,0.08569455146789551,2.0
17,31,34,57,91,4,6,lose,win,4,min_max,max_score,0.09139037132263184,2.0
30,18,46,33,79,4,6,win,lose,5,min_max,max_score,0.027280569076538086,2.0
28,20,66,37,103,4,6,win,lose,5,min_max,max_score,0.04380607604980469,2.0
24,24,46,42,88,4,6,draw,draw,3,min_max,max_score,0.04735922813415527,2.0
28,20,61,42,103,4,6,win,lose,2,min_max,max_score,0.04448366165161133,2.0
26,22,49,53,102,4,6,win,lose,3,min_max,max_score,0.04203152656555176,2.0
18,30,34,66,100,4,6,lose,win,4,min_max,max_score,0.08777284622192383,2.0
27,21,62,50,112,4,6,win,lose,2,min_max,max_score,0.0449213981628418,2.0
30,18,66,37,103,4,6,win,lose,5,min_max,max_score,0.03952813148498535,2.0
28,20,57,43,100,4,6,win,lose,2,min_max,max_score,0.049494028091430664,2.0
30,18,58,42,100,4,6,win,lose,6,min_max,max_score,0.040146589279174805,2.0
28,20,63,42,105,4,6,win,lose,1,min_max,max_score,0.038866281509399414,2.0
23,25,54,66,120,4,6,lose,win,5,min_max,max_score,0.03406119346618652,2.0
30,18,60,42,102,4,6,win,lose,6,min_max,max_score,0.04142904281616211,2.0
31,17,63,36,99,4,6,win,lose,2,min_max,max_score,0.04309701919555664,2.0
29,19,63,41,104,4,6,win,lose,2,min_max,max_score,0.04617929458618164,2.0
32,16,71,39,110,4,6,win,lose,3,min_max,max_score,0.049742698669433594,2.0
18,30,38,72,110,4,6,lose,win,4,min_max,max_score,0.09260821342468262,2.0
35,13,70,28,98,4,6,win,lose,2,min_max,max_score,0.06120038032531738,2.0
17,31,34,66,100,4,6,lose,win,4,min_max,max_score,0.08862757682800293,2.0
23,25,49,45,94,4,6,lose,win,1,min_max,max_score,0.04145169258117676,2.0
37,11,75,27,102,4,6,win,lose,2,min_max,max_score,0.05754351615905762,2.0
32,16,69,32,101,4,6,win,lose,3,min_max,max_score,0.04676246643066406,2.0
31,17,67,40,107,4,6,win,lose,6,min_max,max_score,0.04375886917114258,2.0
36,12,80,24,104,4,6,win,lose,2,min_max,max_score,0.05372881889343262,2.0
29,19,62,39,101,4,6,win,lose,6,min_max,max_score,0.04281902313232422,2.0
32,16,67,30,97,4,6,win,lose,3,min_max,max_score,0.048851966857910156,2.0
30,18,59,34,93,4,6,win,lose,5,min_max,max_score,0.04310202598571777,2.0
24,24,63,38,101,4,6,draw,draw,1,min_max,max_score,0.036355018615722656,2.0
25,23,56,50,106,4,6,win,lose,5,min_max,max_score,0.035861968994140625,2.0
28,20,60,43,103,4,6,win,lose,1,min_max,max_score,0.044446706771850586,2.0
32,16,67,37,104,4,6,win,lose,3,min_max,max_score,0.040094614028930664,2.0
33,15,79,24,103,4,6,win,lose,2,min_max,max_score,0.053011178970336914,2.0
25,23,58,52,110,4,6,win,lose,5,min_max,max_score,0.04145312309265137,2.0
26,22,60,41,101,4,6,win,lose,1,min_max,max_score,0.03978586196899414,2.0
31,17,68,41,109,4,6,win,lose,2,min_max,max_score,0.04490089416503906,2.0
27,21,55,43,98,4,6,win,lose,5,min_max,max_score,0.039151906967163086,2.0
25,23,50,48,98,4,6,win,lose,5,min_max,max_score,0.04225778579711914,2.0
26,22,50,45,95,4,6,win,lose,3,min_max,max_score,0.04664182662963867,2.0
17,31,33,63,96,4,6,lose,win,4,min_max,max_score,0.09053897857666016,2.0
17,31,34,67,101,4,6,lose,win,4,min_max,max_score,0.09048008918762207,2.0
16,32,34,64,98,4,6,lose,win,4,min_max,max_score,0.09068536758422852,2.0
30,18,55,41,96,4,6,win,lose,6,min_max,max_score,0.037474632263183594,2.0
27,21,70,44,114,4,6,win,lose,5,min_max,max_score,0.03673553466796875,2.0
24,24,51,47,98,4,6,draw,draw,1,min_max,max_score,0.03773808479309082,2.0
36,12,77,29,106,4,6,win,lose,2,min_max,max_score,0.05171799659729004,2.0
30,18,70,38,108,4,6,win,lose,1,min_max,max_score,0.0405275821685791,2.0
24,24,63,44,107,4,6,draw,draw,1,min_max,max_score,0.04203391075134277,2.0
25,23,58,49,107,4,6,win,lose,5,min_max,max_score,0.04057621955871582,2.0
24,24,60,53,113,4,6,draw,draw,5,min_max,max_score,0.03525400161743164,2.0
30,18,63,39,102,4,6,win,lose,2,min_max,max_score,0.040843963623046875,2.0
18,30,25,55,80,4,6,lose,win,4,min_max,max_score,0.0851905345916748,2.0
16,32,40,57,97,4,6,lose,win,4,min_max,max_score,0.09165787696838379,2.0
33,15,66,41,107,4,6,win,lose,2,min_max,max_score,0.05120539665222168,2.0
22,26,56,52,108,4,6,lose,win,5,min_max,max_score,0.0344395637512207,2.0
15,33,37,65,102,4,6,lose,win,4,min_max,max_score,0.08431267738342285,2.0
25,23,61,49,110,4,6,win,lose,1,min_max,max_score,0.03860616683959961,2.0
28,20,56,51,107,4,6,win,lose,3,min_max,max_score,0.04350566864013672,2.0
30,18,58,42,100,4,6,win,lose,6,min_max,max_score,0.03908848762512207,2.0
16,32,44,71,115,4,6,lose,win,4,min_max,max_score,0.0870213508605957,2.0
15,33,37,76,113,4,6,lose,win,4,min_max,max_score,0.08813619613647461,2.0
34,14,66,30,96,4,6,win,lose,2,min_max,max_score,0.04851889610290527,2.0
25,23,60,46,106,4,6,win,lose,5,min_max,max_score,0.033342599868774414,2.0
17,31,45,61,106,4,6,lose,win,4,min_max,max_score,0.08315348625183105,2.0
24,24,52,51,103,4,6,draw,draw,5,min_max,max_score,0.040452003479003906,2.0
30,18,63,35,98,4,6,win,lose,6,min_max,max_score,0.03905773162841797,2.0
17,31,39,68,107,4,6,lose,win,4,min_max,max_score,0.0852048397064209,2.0
27,21,65,40,105,4,6,win,lose,1,min_max,max_score,0.03497743606567383,2.0
25,23,49,53,102,4,6,win,lose,5,min_max,max_score,0.03757023811340332,2.0
24,24,56,45,101,4,6,draw,draw,1,min_max,max_score,0.035630226135253906,2.0
25,23,58,42,100,4,6,win,lose,5,min_max,max_score,0.03684878349304199,2.0
26,22,56,43,99,4,6,win,lose,1,min_max,max_score,0.04037809371948242,2.0
29,19,66,35,101,4,6,win,lose,1,min_max,max_score,0.03670024871826172,2.0
28,20,58,43,101,4,6,win,lose,2,min_max,max_score,0.04245615005493164,2.0
38,10,76,23,99,4,6,win,lose,2,min_max,max_score,0.05484938621520996,2.0
30,18,60,28,88,4,6,win,lose,6,min_max,max_score,0.037754058837890625,2.0
31,17,68,32,100,4,6,win,lose,3,min_max,max_score,0.04780149459838867,2.0
23,25,43,48,91,4,6,lose,win,3,min_max,max_score,0.04371500015258789,2.0
26,22,61,42,103,4,6,win,lose,5,min_max,max_score,0.04006314277648926,2.0
24,24,46,49,95,4,6,draw,draw,3,min_max,max_score,0.04794883728027344,2.0
33,15,66,28,94,4,6,win,lose,3,min_max,max_score,0.04788613319396973,2.0
25,23,59,45,104,4,6,win,lose,1,min_max,max_score,0.0373690128326416,2.0
16,32,38,70,108,4,6,lose,win,4,min_max,max_score,0.08359861373901367,2.0
23,25,54,51,105,4,6,lose,win,1,min_max,max_score,0.03933978080749512,2.0
36,12,81,24,105,4,6,win,lose,2,min_max,max_score,0.05249953269958496,2.0
24,24,55,47,102,4,6,draw,draw,1,min_max,max_score,0.03621959686279297,2.0
28,20,61,50,111,4,6,win,lose,2,min_max,max_score,0.04735898971557617,2.0
30,18,66,43,109,4,6,win,lose,2,min_max,max_score,0.047136545181274414,2.0
24,24,51,47,98,4,6,draw,draw,5,min_max,max_score,0.037172555923461914,2.0
17,31,40,56,96,4,6,lose,win,4,min_max,max_score,0.09346961975097656,2.0
20,28,61,66,127,4,6,lose,win,1,min_max,max_score,0.03234696388244629,2.0
21,27,41,49,90,4,6,lose,win,3,min_max,max_score,0.0429835319519043,2.0
28,20,71,34,105,4,6,win,lose,1,min_max,max_score,0.037386178970336914,2.0
31,17,69,31,100,4,6,win,lose,3,min_max,max_score,0.0431058406829834,2.0
30,18,62,36,98,4,6,win,lose,3,min_max,max_score,0.03831768035888672,2.0
28,20,60,43,103,4,6,win,lose,6,min_max,max_score,0.043329477310180664,2.0
15,33,33,62,95,4,6,lose,win,4,min_max,max_score,0.08816909790039062,2.0
23,25,53,54,107,4,6,lose,win,1,min_max,max_score,0.035022735595703125,2.0
29,19,66,34,100,4,6,win,lose,5,min_max,max_score,0.044884681701660156,2.0
30,18,60,37,97,4,6,win,lose,3,min_max,max_score,0.039216041564941406,2.0
24,24,53,42,95,4,6,draw,draw,5,min_max,max_score,0.03310370445251465,2.0
25,23,56,47,103,4,6,win,lose,5,min_max,max_score,0.038281917572021484,2.0
26,22,60,57,117,4,6,win,lose,5,min_max,max_score,0.04724931716918945,2.0
29,19,61,39,100,4,6,win,lose,6,min_max,max_score,0.04049563407897949,2.0
26,22,47,50,97,4,6,win,lose,5,min_max,max_score,0.039980411529541016,2.0
25,23,53,46,99,4,6,win,lose,1,min_max,max_score,0.038922786712646484,2.0
30,18,70,43,113,4,6,win,lose,3,min_max,max_score,0.05099129676818848,2.0
22,26,46,54,100,4,6,lose,win,1,min_max,max_score,0.030933618545532227,2.0
24,24,55,49,104,4,6,draw,draw,1,min_max,max_score,0.041407108306884766,2.0
13,35,33,71,104,4,6,lose,win,4,min_max,max_score,0.08833956718444824,2.0
26,22,66,51,117,4,6,win,lose,1,min_max,max_score,0.041686058044433594,2.0
16,32,37,65,102,4,6,lose,win,4,min_max,max_score,0.09023594856262207,2.0
17,31,44,63,107,4,6,lose,win,4,min_max,max_score,0.08904385566711426,2.0
23,25,49,59,108,4,6,lose,win,1,min_max,max_score,0.034134626388549805,2.0
26,22,64,38,102,4,6,win,lose,5,min_max,max_score,0.0385127067565918,2.0
21,27,48,55,103,4,6,lose,win,3,min_max,max_score,0.04261159896850586,2.0
25,23,54,48,102,4,6,win,lose,5,min_max,max_score,0.04100227355957031,2.0
16,32,39,66,105,4,6,lose,win,4,min_max,max_score,0.09282183647155762,2.0
25,23,55,53,108,4,6,win,lose,5,min_max,max_score,0.04238772392272949,2.0
17,31,35,65,100,4,6,lose,win,4,min_max,max_score,0.08713841438293457,2.0
30,18,58,37,95,4,6,win,lose,2,min_max,max_score,0.052266597747802734,2.0
24,24,58,57,115,4,6,draw,draw,5,min_max,max_score,0.03637409210205078,2.0
24,24,49,48,97,4,6,draw,draw,1,min_max,max_score,0.03506016731262207,2.0
36,12,77,26,103,4,6,win,lose,2,min_max,max_score,0.05534696578979492,2.0
32,16,65,35,100,4,6,win,lose,3,min_max,max_score,0.03890419006347656,2.0
33,15,67,29,96,4,6,win,lose,3,min_max,max_score,0.04376673698425293,2.0
30,18,69,32,101,4,6,win,lose,6,min_max,max_score,0.04132270812988281,2.0
33,15,65,36,101,4,6,win,lose,6,min_max,max_score,0.046221017837524414,2.0
30,18,67,46,113,4,6,win,lose,2,min_max,max_score,0.0463712215423584,2.0
24,24,61,60,121,4,6,draw,draw,1,min_max,max_score,0.04052734375,2.0
31,17,64,29,93,4,6,win,lose,3,min_max,max_score,0.03969120979309082,2.0
22,26,52,54,106,4,6,lose,win,1,min_max,max_score,0.03680562973022461,2.0
29,19,55,41,96,4,6,win,lose,6,min_max,max_score,0.04242062568664551,2.0
16,32,35,63,98,4,6,lose,win,4,min_max,max_score,0.0921943187713623,2.0
17,31,45,60,105,4,6,lose,win,4,min_max,max_score,0.10029006004333496,2.0
33,15,65,35,100,4,6,win,lose,6,min_max,max_score,0.05004692077636719,2.0
27,21,52,47,99,4,6,win,lose,5,min_max,max_score,0.0362553596496582,2.0
30,18,57,37,94,4,6,win,lose,6,min_max,max_score,0.04253268241882324,2.0
23,25,52,48,100,4,6,lose,win,1,min_max,max_score,0.037612199783325195,2.0
31,17,58,42,100,4,6,win,lose,3,min_max,max_score,0.04541444778442383,2.0
32,16,64,36,100,4,6,win,lose,6,min_max,max_score,0.04542374610900879,2.0
