player_1_score,player_2_score,player_1_moves,player_2_moves,total_moves,n_start_marbles,n_cups,player_1_result,player_2_result,first_move,player_one_strategy,player_two_strategy,game_run_time,depth
20,28,45,62,107,4,6,lose,win,1,min_max,max_score,0.007705211639404297,0.0
24,24,48,50,98,4,6,draw,draw,3,min_max,max_score,0.010810136795043945,0.0
17,31,52,77,129,4,6,lose,win,1,min_max,max_score,0.02021002769470215,0.0
18,30,43,58,101,4,6,lose,win,1,min_max,max_score,0.018899917602539062,0.0
12,36,34,74,108,4,6,lose,win,4,min_max,max_score,0.07853126525878906,0.0
21,27,61,63,124,4,6,lose,win,1,min_max,max_score,0.011019468307495117,0.0
14,34,30,73,103,4,6,lose,win,4,min_max,max_score,0.07890033721923828,0.0
15,33,35,73,108,4,6,lose,win,4,min_max,max_score,0.0792236328125,0.0
15,33,39,67,106,4,6,lose,win,1,min_max,max_score,0.07950019836425781,0.0
18,30,38,71,109,4,6,lose,win,5,min_max,max_score,0.01259756088256836,0.0
11,37,32,72,104,4,6,lose,win,3,min_max,max_score,0.03286933898925781,0.0
23,25,50,47,97,4,6,lose,win,5,min_max,max_score,0.008988618850708008,0.0
15,33,44,68,112,4,6,lose,win,4,min_max,max_score,0.07909631729125977,0.0
15,33,37,75,112,4,6,lose,win,5,min_max,max_score,0.021756649017333984,0.0
14,34,31,64,95,4,6,lose,win,4,min_max,max_score,0.0790708065032959,0.0
20,28,42,72,114,4,6,lose,win,2,min_max,max_score,0.007066249847412109,0.0
18,30,41,67,108,4,6,lose,win,5,min_max,max_score,0.0460820198059082,0.0
22,26,51,60,111,4,6,lose,win,1,min_max,max_score,0.008105754852294922,0.0
18,30,38,64,102,4,6,lose,win,2,min_max,max_score,0.027243375778198242,0.0
16,32,47,66,113,4,6,lose,win,3,min_max,max_score,0.010970354080200195,0.0
15,33,44,74,118,4,6,lose,win,3,min_max,max_score,0.03311777114868164,0.0
20,28,46,65,111,4,6,lose,win,6,min_max,max_score,0.00908970832824707,0.0
20,28,45,71,116,4,6,lose,win,6,min_max,max_score,0.008098602294921875,0.0
21,27,50,65,115,4,6,lose,win,2,min_max,max_score,0.007163286209106445,0.0
23,25,47,49,96,4,6,lose,win,1,min_max,max_score,0.007885217666625977,0.0
14,34,30,63,93,4,6,lose,win,3,min_max,max_score,0.015476703643798828,0.0
16,32,42,61,103,4,6,lose,win,1,min_max,max_score,0.07932925224304199,0.0
27,21,63,45,108,4,6,win,lose,6,min_max,max_score,0.005851268768310547,0.0
15,33,29,65,94,4,6,lose,win,4,min_max,max_score,0.08003115653991699,0.0
12,36,37,84,121,4,6,lose,win,4,min_max,max_score,0.07971930503845215,0.0
9,39,26,87,113,4,6,lose,win,6,min_max,max_score,0.01851034164428711,0.0
17,31,34,75,109,4,6,lose,win,5,min_max,max_score,0.024738311767578125,0.0
13,35,28,64,92,4,6,lose,win,6,min_max,max_score,0.03823280334472656,0.0
31,17,77,37,114,4,6,win,lose,1,min_max,max_score,0.00497746467590332,0.0
15,33,25,86,111,4,6,lose,win,3,min_max,max_score,0.02236628532409668,0.0
14,34,34,56,90,4,6,lose,win,6,min_max,max_score,0.029948711395263672,0.0
23,25,55,48,103,4,6,lose,win,3,min_max,max_score,0.008144855499267578,0.0
17,31,41,65,106,4,6,lose,win,3,min_max,max_score,0.017429351806640625,0.0
22,26,46,53,99,4,6,lose,win,6,min_max,max_score,0.00758814811706543,0.0
18,30,37,64,101,4,6,lose,win,5,min_max,max_score,0.04587507247924805,0.0
16,32,44,71,115,4,6,lose,win,3,min_max,max_score,0.011002063751220703,0.0
14,34,37,69,106,4,6,lose,win,1,min_max,max_score,0.07354903221130371,0.0
18,30,32,65,97,4,6,lose,win,5,min_max,max_score,0.008614301681518555,0.0
20,28,36,58,94,4,6,lose,win,6,min_max,max_score,0.00878453254699707,0.0
25,23,62,54,116,4,6,win,lose,3,min_max,max_score,0.006090879440307617,0.0
21,27,44,46,90,4,6,lose,win,5,min_max,max_score,0.005430936813354492,0.0
13,35,26,70,96,4,6,lose,win,6,min_max,max_score,0.05209827423095703,0.0
22,26,28,55,83,4,6,lose,win,2,min_max,max_score,0.00791478157043457,0.0
20,28,50,61,111,4,6,lose,win,1,min_max,max_score,0.01286458969116211,0.0
12,36,31,64,95,4,6,lose,win,4,min_max,max_score,0.0792837142944336,0.0
17,31,31,72,103,4,6,lose,win,4,min_max,max_score,0.07921195030212402,0.0
21,27,49,56,105,4,6,lose,win,3,min_max,max_score,0.008227348327636719,0.0
14,34,34,68,102,4,6,lose,win,4,min_max,max_score,0.0792686939239502,0.0
14,34,31,66,97,4,6,lose,win,4,min_max,max_score,0.08012199401855469,0.0
14,34,32,76,108,4,6,lose,win,5,min_max,max_score,0.023477792739868164,0.0
22,26,54,54,108,4,6,lose,win,5,min_max,max_score,0.008820056915283203,0.0
15,33,36,69,105,4,6,lose,win,3,min_max,max_score,0.026476383209228516,0.0
22,26,50,38,88,4,6,lose,win,1,min_max,max_score,0.00950765609741211,0.0
14,34,27,59,86,4,6,lose,win,4,min_max,max_score,0.07926106452941895,0.0
14,34,40,67,107,4,6,lose,win,3,min_max,max_score,0.009940385818481445,0.0
27,21,53,55,108,4,6,win,lose,6,min_max,max_score,0.005921602249145508,0.0
21,27,53,59,112,4,6,lose,win,1,min_max,max_score,0.009340286254882812,0.0
32,16,62,35,97,4,6,win,lose,2,min_max,max_score,0.004854679107666016,0.0
16,32,44,60,104,4,6,lose,win,4,min_max,max_score,0.0784139633178711,0.0
